names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Rhox11,0.0026112627,13.639796,0.9979165162212417,1.0,3.225078208146548e-05
Itga4,0.0026112627,13.310945,0.9979165162212417,1.0,3.225078208146548e-05
Ankrd33b,0.0026112627,14.147237,0.9979165162212417,1.0,3.225078208146548e-05
Acot10,0.0026112627,14.245146,0.9979165162212417,1.0,3.225078208146548e-05
Cdh7,0.0026112627,13.503255,0.9979165162212417,1.0,3.225078208146548e-05
Krtap4-9,0.0026112627,13.414594,0.9979165162212417,1.0,3.225078208146548e-05
Gcg,0.0026112627,15.078786,0.9979165162212417,1.0,3.225078208146548e-05
Serpina3b,0.0026112627,13.485674,0.9979165162212417,1.0,3.225078208146548e-05
Adgre4,0.0026112627,13.97119,0.9979165162212417,1.0,3.225078208146548e-05
Slc30a3,0.0026112627,12.676621,0.9979165162212417,1.0,3.225078208146548e-05
Sncaip,0.0026112627,13.908537,0.9979165162212417,1.0,3.225078208146548e-05
Bex6,0.0026112627,13.502022,0.9979165162212417,1.0,3.225078208146548e-05
Grm3,0.0026112627,14.439338,0.9979165162212417,1.0,3.225078208146548e-05
Cdh23,0.0026112627,14.676068,0.9979165162212417,1.0,3.225078208146548e-05
Or2f1,0.0026112627,13.451457,0.9979165162212417,1.0,3.225078208146548e-05
H2-Q1,0.0026112627,13.182056,0.9979165162212417,1.0,3.225078208146548e-05
Trh,0.0026112627,13.628849,0.9979165162212417,1.0,3.225078208146548e-05
Morn3,0.0026112627,13.533232,0.9979165162212417,1.0,3.225078208146548e-05
Ctsj,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Grm6,0.0026112627,13.528574,0.9979165162212417,1.0,3.225078208146548e-05
Trem2,0.0026112627,14.260811,0.9979165162212417,1.0,3.225078208146548e-05
Piezo2,0.0026112627,13.877827,0.9979165162212417,1.0,3.225078208146548e-05
Samt2,0.0026112627,14.31541,0.9979165162212417,1.0,3.225078208146548e-05
Nox1,0.0026112627,13.409525,0.9979165162212417,1.0,3.225078208146548e-05
Llcfc1,0.0026112627,14.731719,0.9979165162212417,1.0,3.225078208146548e-05
Or1x6,0.0026112627,14.150574,0.9979165162212417,1.0,3.225078208146548e-05
Krt32,0.0026112627,14.05049,0.9979165162212417,1.0,3.225078208146548e-05
Atoh7,0.0026112627,13.273408,0.9979165162212417,1.0,3.225078208146548e-05
Lrrc15,0.0026112627,15.284066,0.9979165162212417,1.0,3.225078208146548e-05
Hlf,0.0026112627,13.543997,0.9979165162212417,1.0,3.225078208146548e-05
Fgf17,0.0026112627,12.909725,0.9979165162212417,1.0,3.225078208146548e-05
Fam163b,0.0026112627,14.016055,0.9979165162212417,1.0,3.225078208146548e-05
Nms,0.0026112627,12.184342,0.9979165162212417,1.0,3.225078208146548e-05
Apobec2,0.0026112627,12.558148,0.9979165162212417,1.0,3.225078208146548e-05
Synb,0.0026112627,14.45326,0.9979165162212417,1.0,3.225078208146548e-05
Blnk,0.0026112627,14.76816,0.9979165162212417,1.0,3.225078208146548e-05
Slc22a6,0.0026112627,14.026395,0.9979165162212417,1.0,3.225078208146548e-05
Bpifb9a,0.0026112627,14.525146,0.9979165162212417,1.0,3.225078208146548e-05
Or4d1,0.0026112627,13.468257,0.9979165162212417,1.0,3.225078208146548e-05
Serpina3c,0.0026112627,14.548501,0.9979165162212417,1.0,3.225078208146548e-05
Reg3b,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Tcl1b1,0.0026112627,15.450297,0.9979165162212417,1.0,3.225078208146548e-05
Msr1,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Or11g2,0.0026112627,13.993069,0.9979165162212417,1.0,3.225078208146548e-05
Vsx2,0.0026112627,13.582282,0.9979165162212417,1.0,3.225078208146548e-05
Sgcz,0.0026112627,13.717011,0.9979165162212417,1.0,3.225078208146548e-05
Pramel11,0.0026112627,15.34817,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r47,0.0026112627,14.505882,0.9979165162212417,1.0,3.225078208146548e-05
Stox1,0.0026112627,13.502022,0.9979165162212417,1.0,3.225078208146548e-05
Meikin,0.0026112627,12.767055,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r49,0.0026112627,14.437685,0.9979165162212417,1.0,3.225078208146548e-05
Or10j2,0.0026112627,14.542568,0.9979165162212417,1.0,3.225078208146548e-05
Afap1l1,0.0026112627,13.911484,0.9979165162212417,1.0,3.225078208146548e-05
Slc26a7,0.0026112627,14.420045,0.9979165162212417,1.0,3.225078208146548e-05
Zkscan2,0.0026112627,15.180012,0.9979165162212417,1.0,3.225078208146548e-05
Cdx1,0.0026112627,13.467131,0.9979165162212417,1.0,3.225078208146548e-05
Rnf186,0.0026112627,13.525744,0.9979165162212417,1.0,3.225078208146548e-05
Ptprn2,0.0026112627,13.456476,0.9979165162212417,1.0,3.225078208146548e-05
Frmpd2,0.0026112627,13.716401,0.9979165162212417,1.0,3.225078208146548e-05
Tmem52b,0.0026112627,13.610944,0.9979165162212417,1.0,3.225078208146548e-05
Tmem119,0.0026112627,13.941806,0.9979165162212417,1.0,3.225078208146548e-05
Or10h28,0.0026112627,13.784358,0.9979165162212417,1.0,3.225078208146548e-05
Map7d3,0.0026112627,14.471771,0.9979165162212417,1.0,3.225078208146548e-05
Krt24,0.0026112627,14.524594,0.9979165162212417,1.0,3.225078208146548e-05
Slc9b1,0.0026112627,13.138531,0.9979165162212417,1.0,3.225078208146548e-05
Clec9a,0.0026112627,14.372304,0.9979165162212417,1.0,3.225078208146548e-05
Lpar5,0.0026112627,13.922839,0.9979165162212417,1.0,3.225078208146548e-05
Fkbp6,0.0026112627,14.754642,0.9979165162212417,1.0,3.225078208146548e-05
Krt9,0.0026112627,13.216154,0.9979165162212417,1.0,3.225078208146548e-05
Ccer1,0.0026112627,13.589462,0.9979165162212417,1.0,3.225078208146548e-05
Cd69,0.0026112627,13.987493,0.9979165162212417,1.0,3.225078208146548e-05
Nav3,0.0026112627,13.287131,0.9979165162212417,1.0,3.225078208146548e-05
Ccr7,0.0026112627,14.294734,0.9979165162212417,1.0,3.225078208146548e-05
Sftpc,0.0026112627,13.599094,0.9979165162212417,1.0,3.225078208146548e-05
Arxes2,0.0026112627,14.512964,0.9979165162212417,1.0,3.225078208146548e-05
Mettl21c,0.0026112627,14.131332,0.9979165162212417,1.0,3.225078208146548e-05
Pcdhgb7,0.0026112627,13.542161,0.9979165162212417,1.0,3.225078208146548e-05
C1ql2,0.0026112627,14.548501,0.9979165162212417,1.0,3.225078208146548e-05
Shisa2,0.0026112627,14.074067,0.9979165162212417,1.0,3.225078208146548e-05
Tlr11,0.0026112627,14.524594,0.9979165162212417,1.0,3.225078208146548e-05
Aoc1l3,0.0026112627,14.191523,0.9979165162212417,1.0,3.225078208146548e-05
Klrd1,0.0026112627,12.530953,0.9979165162212417,1.0,3.225078208146548e-05
Or52n2b,0.0026112627,14.829311,0.9979165162212417,1.0,3.225078208146548e-05
Sez6l,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Pabpc5,0.0026112627,15.275897,0.9979165162212417,1.0,3.225078208146548e-05
Erich2,0.0026112627,13.795107,0.9979165162212417,1.0,3.225078208146548e-05
Or2w4,0.0026112627,13.328421,0.9979165162212417,1.0,3.225078208146548e-05
Or4n4,0.0026112627,12.93073,0.9979165162212417,1.0,3.225078208146548e-05
Fam217b,0.0026112627,14.388528,0.9979165162212417,1.0,3.225078208146548e-05
Aoc1l1,0.0026112627,14.124432,0.9979165162212417,1.0,3.225078208146548e-05
Or52n5,0.0026112627,14.323826,0.9979165162212417,1.0,3.225078208146548e-05
Wnt3a,0.0026112627,14.023498,0.9979165162212417,1.0,3.225078208146548e-05
Or2y15,0.0026112627,12.416751,0.9979165162212417,1.0,3.225078208146548e-05
Cd72,0.0026112627,13.614347,0.9979165162212417,1.0,3.225078208146548e-05
Gnb3,0.0026112627,14.865339,0.9979165162212417,1.0,3.225078208146548e-05
Gbx2,0.0026112627,13.914156,0.9979165162212417,1.0,3.225078208146548e-05
Crhr2,0.0026112627,13.828522,0.9979165162212417,1.0,3.225078208146548e-05
Msmb,0.0026112627,13.412476,0.9979165162212417,1.0,3.225078208146548e-05
Cd4,0.0026112627,15.188749,0.9979165162212417,1.0,3.225078208146548e-05
Krt17,0.0026112627,14.139013,0.9979165162212417,1.0,3.225078208146548e-05
Rarres2,0.0026112627,14.2613535,0.9979165162212417,1.0,3.225078208146548e-05
Gdf5,0.0026112627,13.936217,0.9979165162212417,1.0,3.225078208146548e-05
H2-M10.5,0.0026112627,13.873378,0.9979165162212417,1.0,3.225078208146548e-05
Fam24a,0.0026112627,13.892855,0.9979165162212417,1.0,3.225078208146548e-05
Dcc,0.0026112627,13.483187,0.9979165162212417,1.0,3.225078208146548e-05
Ccr1l1,0.0026112627,13.44102,0.9979165162212417,1.0,3.225078208146548e-05
Defb13,0.0026112627,13.502022,0.9979165162212417,1.0,3.225078208146548e-05
Lsamp,0.0026112627,13.638178,0.9979165162212417,1.0,3.225078208146548e-05
Zg16,0.0026112627,12.617514,0.9979165162212417,1.0,3.225078208146548e-05
Prmt8,0.0026112627,13.735713,0.9979165162212417,1.0,3.225078208146548e-05
Ecrg4,0.0026112627,12.767055,0.9979165162212417,1.0,3.225078208146548e-05
Vip,0.0026112627,14.921461,0.9979165162212417,1.0,3.225078208146548e-05
Qprt,0.0026112627,13.186751,0.9979165162212417,1.0,3.225078208146548e-05
Twist1,0.0026112627,14.507513,0.9979165162212417,1.0,3.225078208146548e-05
Ubxn10,0.0026112627,13.3167305,0.9979165162212417,1.0,3.225078208146548e-05
Magea10,0.0026112627,14.540894,0.9979165162212417,1.0,3.225078208146548e-05
Klrb1b,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Klrb1c,0.0026112627,13.597578,0.9979165162212417,1.0,3.225078208146548e-05
Zp3,0.0026112627,14.511981,0.9979165162212417,1.0,3.225078208146548e-05
Or52e5,0.0026112627,14.450965,0.9979165162212417,1.0,3.225078208146548e-05
Chrng,0.0026112627,13.4256315,0.9979165162212417,1.0,3.225078208146548e-05
Ifi206,0.0026112627,13.273051,0.9979165162212417,1.0,3.225078208146548e-05
Amer2,0.0026112627,14.097169,0.9979165162212417,1.0,3.225078208146548e-05
Ang4,0.0026112627,14.712181,0.9979165162212417,1.0,3.225078208146548e-05
Ighg3,0.0026112627,14.553785,0.9979165162212417,1.0,3.225078208146548e-05
Lrrc18,0.0026112627,13.524038,0.9979165162212417,1.0,3.225078208146548e-05
Capn6,0.0026112627,12.767055,0.9979165162212417,1.0,3.225078208146548e-05
Ccdc38,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Chrnd,0.0026112627,13.189484,0.9979165162212417,1.0,3.225078208146548e-05
Slc14a1,0.0026112627,13.533446,0.9979165162212417,1.0,3.225078208146548e-05
Dpys,0.0026112627,14.994912,0.9979165162212417,1.0,3.225078208146548e-05
Vwf,0.0026112627,14.712181,0.9979165162212417,1.0,3.225078208146548e-05
Dnmt3c,0.0026112627,13.576575,0.9979165162212417,1.0,3.225078208146548e-05
Lipf,0.0026112627,13.788339,0.9979165162212417,1.0,3.225078208146548e-05
Sp5,0.0026112627,14.316824,0.9979165162212417,1.0,3.225078208146548e-05
Prrx2,0.0026112627,13.18436,0.9979165162212417,1.0,3.225078208146548e-05
Nr1i3,0.0026112627,14.292045,0.9979165162212417,1.0,3.225078208146548e-05
Aatk,0.0026112627,14.569995,0.9979165162212417,1.0,3.225078208146548e-05
Tmem239,0.0026112627,14.3505535,0.9979165162212417,1.0,3.225078208146548e-05
Or56b35,0.0026112627,14.075568,0.9979165162212417,1.0,3.225078208146548e-05
Or13c7,0.0026112627,14.139013,0.9979165162212417,1.0,3.225078208146548e-05
Cmklr1,0.0026112627,14.139013,0.9979165162212417,1.0,3.225078208146548e-05
Tmsb15a,0.0026112627,12.554016,0.9979165162212417,1.0,3.225078208146548e-05
Fgf6,0.0026112627,14.846561,0.9979165162212417,1.0,3.225078208146548e-05
Fgf23,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Cnksr2,0.0026112627,14.636663,0.9979165162212417,1.0,3.225078208146548e-05
Or4k51,0.0026112627,14.296012,0.9979165162212417,1.0,3.225078208146548e-05
Or2t26,0.0026112627,14.584098,0.9979165162212417,1.0,3.225078208146548e-05
Defb41,0.0026112627,12.247045,0.9979165162212417,1.0,3.225078208146548e-05
Serpinb7,0.0026112627,13.189484,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r19,0.0026112627,14.7232275,0.9979165162212417,1.0,3.225078208146548e-05
Prlr,0.0026112627,13.969358,0.9979165162212417,1.0,3.225078208146548e-05
Ajap1,0.0026112627,14.8604555,0.9979165162212417,1.0,3.225078208146548e-05
Dock2,0.0026112627,13.725717,0.9979165162212417,1.0,3.225078208146548e-05
Pou4f1,0.0026112627,13.328328,0.9979165162212417,1.0,3.225078208146548e-05
Kcnc2,0.0026112627,13.28506,0.9979165162212417,1.0,3.225078208146548e-05
Batf,0.0026112627,14.344761,0.9979165162212417,1.0,3.225078208146548e-05
Or2v1,0.0026112627,13.521909,0.9979165162212417,1.0,3.225078208146548e-05
Or4k35,0.0026112627,15.261794,0.9979165162212417,1.0,3.225078208146548e-05
H2-M10.1,0.0026112627,15.06739,0.9979165162212417,1.0,3.225078208146548e-05
Otos,0.0026112627,15.092482,0.9979165162212417,1.0,3.225078208146548e-05
H2-DMb2,0.0026112627,14.32991,0.9979165162212417,1.0,3.225078208146548e-05
Dmrtc1b,0.0026112627,13.509674,0.9979165162212417,1.0,3.225078208146548e-05
Gimap7,0.0026112627,14.329433,0.9979165162212417,1.0,3.225078208146548e-05
Serpina16,0.0026112627,13.985861,0.9979165162212417,1.0,3.225078208146548e-05
Phf24,0.0026112627,14.822573,0.9979165162212417,1.0,3.225078208146548e-05
Adh6b,0.0026112627,14.385744,0.9979165162212417,1.0,3.225078208146548e-05
Lrriq1,0.0026112627,13.655208,0.9979165162212417,1.0,3.225078208146548e-05
Ppfia2,0.0026112627,13.554846,0.9979165162212417,1.0,3.225078208146548e-05
Clec4n,0.0026112627,14.045219,0.9979165162212417,1.0,3.225078208146548e-05
Padi6,0.0026112627,13.55441,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r6,0.0026112627,14.238448,0.9979165162212417,1.0,3.225078208146548e-05
Mab21l2,0.0026112627,13.89057,0.9979165162212417,1.0,3.225078208146548e-05
Syt15,0.0026112627,14.30564,0.9979165162212417,1.0,3.225078208146548e-05
Krt71,0.0026112627,13.346303,0.9979165162212417,1.0,3.225078208146548e-05
Gimap5,0.0026112627,13.922839,0.9979165162212417,1.0,3.225078208146548e-05
Lipo2,0.0026112627,14.540894,0.9979165162212417,1.0,3.225078208146548e-05
Gpr61,0.0026112627,12.773108,0.9979165162212417,1.0,3.225078208146548e-05
Ptpn20,0.0026112627,13.682487,0.9979165162212417,1.0,3.225078208146548e-05
Phactr3,0.0026112627,14.601854,0.9979165162212417,1.0,3.225078208146548e-05
Ms4a1,0.0026112627,15.570607,0.9979165162212417,1.0,3.225078208146548e-05
Trp53tg5,0.0026112627,13.502022,0.9979165162212417,1.0,3.225078208146548e-05
Cpxm2,0.0026112627,13.342643,0.9979165162212417,1.0,3.225078208146548e-05
Serpina1f,0.0026112627,13.773882,0.9979165162212417,1.0,3.225078208146548e-05
Gvin1,0.0026112627,13.890085,0.9979165162212417,1.0,3.225078208146548e-05
Trim54,0.0026112627,13.566272,0.9979165162212417,1.0,3.225078208146548e-05
Lipm,0.0026112627,13.436106,0.9979165162212417,1.0,3.225078208146548e-05
Actc1,0.0026112627,14.846561,0.9979165162212417,1.0,3.225078208146548e-05
Reln,0.0026112627,13.877827,0.9979165162212417,1.0,3.225078208146548e-05
Slc26a5,0.0026112627,13.401856,0.9979165162212417,1.0,3.225078208146548e-05
Crtac1,0.0026112627,13.774263,0.9979165162212417,1.0,3.225078208146548e-05
Dppa3,0.0026112627,13.591417,0.9979165162212417,1.0,3.225078208146548e-05
Angptl1,0.0026112627,13.83303,0.9979165162212417,1.0,3.225078208146548e-05
Klra3,0.0026112627,13.115698,0.9979165162212417,1.0,3.225078208146548e-05
Ms4a13,0.0026112627,13.877827,0.9979165162212417,1.0,3.225078208146548e-05
Adcy6,0.0025812737,-0.012863549,0.9979404438845173,1.0,0.10326700422485245
Slc23a4,0.0024968602,0.5458845,0.9980077958354642,1.0,0.0025800625665172382
Spata17,0.002482421,0.15339229,0.9980193165653507,1.0,0.009804237752765505
Sptbn2,0.0023013765,0.0352937,0.998163768828193,1.0,0.0025800625665172382
Trappc10,0.002134771,0.009453408,0.9982967004117047,1.0,0.6885864482213694
Pglyrp4,0.0021336605,1.4753665,0.9982975866224242,1.0,0.00045151094914051663
Lsmem2,0.0021336605,1.7388284,0.9982975866224242,1.0,0.00045151094914051663
Frzb,0.002131439,1.2145234,0.9982993590438695,1.0,0.00045151094914051663
Sycn,0.0021292176,0.50440156,0.9983011314653232,1.0,0.00045151094914051663
Klkb1,0.0021292176,1.4864293,0.9983011314653232,1.0,0.00045151094914051663
Ramp2,0.0021269962,0.47292447,0.9983029038867852,1.0,0.00045151094914051663
Spaca4,0.0021269962,1.0015,0.9983029038867852,1.0,0.00045151094914051663
Gpr62,0.0021269962,0.22117582,0.9983029038867852,1.0,0.00045151094914051663
Dpep1,0.0021247747,0.82281876,0.9983046763082557,1.0,0.00045151094914051663
Chrna10,0.0021225533,0.34200934,0.9983064487297345,1.0,0.00045151094914051663
Alpk3,0.0021225533,0.31993487,0.9983064487297345,1.0,0.00045151094914051663
Or2b11,0.0021181104,0.048799288,0.9983099935727171,1.0,0.00045151094914051663
P2ry12,0.0021181104,0.010086704,0.9983099935727171,1.0,0.00045151094914051663
Angpt4,0.0021158892,-0.050455138,0.998311765994221,1.0,0.00045151094914051663
Runx1t1,0.0021136678,-0.012974295,0.9983135384157331,1.0,0.00045151094914051663
Pla2g4f,0.0021114463,-0.17659424,0.9983153108372537,1.0,0.00045151094914051663
Hormad2,0.0021114463,-0.032135263,0.9983153108372537,1.0,0.00045151094914051663
Trbv3,0.0021114463,-0.29260233,0.9983153108372537,1.0,0.00045151094914051663
Tmtc2,0.0021114463,-0.094983056,0.9983153108372537,1.0,0.00045151094914051663
Smim9,0.002109225,-0.1791828,0.9983170832587824,1.0,0.00045151094914051663
Svopl,0.002109225,-0.14013721,0.9983170832587824,1.0,0.00045151094914051663
Pgm5,0.0021070035,-0.25320485,0.9983188556803195,1.0,0.00045151094914051663
Klhl38,0.0021070035,-0.17027755,0.9983188556803195,1.0,0.00045151094914051663
Tpp2,0.0020581326,-0.005894995,0.9983578489562195,1.0,0.9533331183281195
Krt88,0.002008151,0.079078645,0.9983977284469913,1.0,0.007675686135388783
Gpat4,0.0019714977,0.007645713,0.9984269734094402,1.0,0.9299835521011385
Zbtb48,0.0019437302,0.019239131,0.9984491286854318,1.0,0.10142870964620893
Abcc12,0.0016738294,0.62607324,0.9986644780277819,1.0,0.0008707711161995679
Fasl,0.0016560581,0.7100011,0.9986786574119334,1.0,0.0008707711161995679
Mzb1,0.0016471725,0.41175765,0.9986857471041659,1.0,0.0008707711161995679
Oas1e,0.0016449511,0.27933526,0.9986875195272402,1.0,0.0008707711161995679
Ankrd6,0.0016382869,0.10025085,0.9986928367965021,1.0,0.0008707711161995679
Lix1,0.0016316227,0.23630668,0.9986981540658221,1.0,0.0008707711161995679
Bend7,0.0016294012,0.025168074,0.9986999264889416,1.0,0.0008707711161995679
Btg4,0.0016249585,-0.035225887,0.9987034713351999,1.0,0.0008707711161995679
Sp6,0.0015938587,-0.30710712,0.9987282852597203,1.0,0.0008707711161995679
Slc35e4,0.0015694232,-0.032798156,0.9987477819155648,1.0,0.19466572064372561
Ecm1,0.0013417292,0.034509074,0.9989294553339622,1.0,0.0819169864869223
Snapc2,0.0013095188,0.020460432,0.9989551554807756,1.0,0.09239849066339859
Thsd7b,0.0012162197,0.754493,0.9990295972913611,1.0,0.0012900312832586191
Cyp26a1,0.0011773452,-0.39277038,0.9990606147149687,1.0,0.0034185829006353405
Tlr7,0.0011717916,0.4575549,0.9990650457756011,1.0,0.0012900312832586191
Ece2,0.001162906,0.3613655,0.9990721354726727,1.0,0.0012900312832586191
Ckmt1,0.0011540203,0.15081955,0.9990792251698176,1.0,0.010642758086883607
Mst1,0.0010740497,0.023619186,0.9991430324473263,1.0,0.4628632244331925
B4galt2,0.00088523026,-0.07330404,0.9992936885402339,1.0,0.005547134518012062
Tasp1,0.0008308058,0.01506673,0.9993371129483956,1.0,0.056180862385912855
Cfap61,0.0007119606,-0.015382441,0.9994319376830708,1.0,0.0038378430676943914
Fmnl1,0.00070307497,0.108869635,0.9994390273831986,1.0,0.014029090205437482
Clec4a1,0.0006075545,-0.05645075,0.9995152416622545,1.0,0.0017092914503176702
Rab24,0.0005986689,-0.0036341927,0.9995223313628673,1.0,0.711355500370884
Jrk,0.0004909307,-0.03835157,0.9996082939856337,1.0,0.09049569452059213
Cst8,0.00041651362,-0.038343526,0.9996676702329398,1.0,0.006385654852130164
Cth,0.0003798604,-0.005630492,0.9996969152509666,1.0,0.3478891863127681
Gnb1,0.00036208917,0.0071793194,0.9997110946537953,1.0,0.9284032637791466
Morc2a,0.00028878276,-0.006703781,0.9997695846913787,1.0,0.7598606766214081
Otud1,0.00017438036,-0.025948571,0.999860864600873,1.0,0.24694423839778115
Oscar,0.00016549474,0.19939426,0.9998679543026728,1.0,0.0021285516173767216
Scarf2,0.00013772717,-0.023613205,0.9998901096208621,1.0,0.14883735930596317
Batf3,0.000112181,-0.13501157,0.9999104925136715,1.0,0.0021285516173767216
Abat,8.1081314e-05,-0.23441646,0.9999353064702127,1.0,0.0021285516173767216
Vmn1r53,7.774921e-06,0.21945673,0.9999937965108355,1.0,0.013577579256296966
Or2n1e,0.0,0.0,1.0,1.0,0.0
Dmrtc1a,0.0,0.0,1.0,1.0,0.0
Cntnap5c,0.0,0.0,1.0,1.0,0.0
Ano9,0.0,0.0,1.0,1.0,0.0
Mrgprx1,0.0,0.0,1.0,1.0,0.0
Vmn2r120,0.0,0.0,1.0,1.0,0.0
Il16,0.0,0.0,1.0,1.0,0.0
Cyp2e1,0.0,0.0,1.0,1.0,0.0
Or13a26,0.0,0.0,1.0,1.0,0.0
Clnk,0.0,0.0,1.0,1.0,0.0
Prrt2,0.0,0.0,1.0,1.0,0.0
Mrgprb4,0.0,0.0,1.0,1.0,0.0
Mnx1,0.0,0.0,1.0,1.0,0.0
Doc2a,0.0,0.0,1.0,1.0,0.0
Dusp27,0.0,0.0,1.0,1.0,0.0
Sost,0.0,0.0,1.0,1.0,0.0
Or2n1,0.0,0.0,1.0,1.0,0.0
Gpihbp1,0.0,0.0,1.0,1.0,0.0
Hgf,0.0,0.0,1.0,1.0,0.0
Ocstamp,0.0,0.0,1.0,1.0,0.0
Or8k53,0.0,0.0,1.0,1.0,0.0
Krtap9-5,0.0,0.0,1.0,1.0,0.0
Or10q1,0.0,0.0,1.0,1.0,0.0
Treml1,0.0,0.0,1.0,1.0,0.0
Prdm12,0.0,0.0,1.0,1.0,0.0
Or10w3,0.0,0.0,1.0,1.0,0.0
Speer4f2,0.0,0.0,1.0,1.0,0.0
Pdzph1,0.0,0.0,1.0,1.0,0.0
Xylt1,0.0,0.0,1.0,1.0,0.0
